date,hour,Average Wait Time,Max Wait Time,time
10/24/2019,1100 - 1200,23,39,515
10/24/2019,1200 - 1300,50,164,516
10/24/2019,1300 - 1400,48,124,517
10/24/2019,1400 - 1500,53,151,518
10/24/2019,1500 - 1600,52,150,519
10/24/2019,1600 - 1700,36,94,520
10/24/2019,1800 - 1900,17,39,522
10/24/2019,1900 - 2000,28,128,523
10/24/2019,2000 - 2100,36,115,524
10/25/2019,0000 - 0100,11,22,528
10/25/2019,0900 - 1000,19,39,537
10/25/2019,1000 - 1100,16,28,538
10/25/2019,1100 - 1200,33,80,539
10/25/2019,1200 - 1300,35,52,540
10/25/2019,1300 - 1400,12,25,541
10/25/2019,1400 - 1500,37,92,542
10/25/2019,1500 - 1600,49,81,543
10/25/2019,1600 - 1700,53,107,544
10/25/2019,1700 - 1800,38,93,545
10/25/2019,1800 - 1900,30,80,546
10/25/2019,1900 - 2000,16,36,547
10/25/2019,2000 - 2100,43,89,548
10/25/2019,2100 - 2200,12,24,549
10/25/2019,2200 - 2300,10,27,550
10/25/2019,2300 - 0000,10,33,551
10/25/2019,0600 - 0700,28,89,534
10/25/2019,0700 - 0800,27,86,535
10/25/2019,0800 - 0900,16,45,536
10/25/2019,0900 - 1000,19,36,537
10/25/2019,1000 - 1100,10,18,538
10/25/2019,1100 - 1200,23,91,539
10/25/2019,1200 - 1300,43,121,540
10/25/2019,1300 - 1400,32,89,541
10/25/2019,1400 - 1500,30,93,542
10/25/2019,1500 - 1600,27,52,543
10/25/2019,1600 - 1700,36,84,544
10/25/2019,1700 - 1800,17,30,545
10/25/2019,1800 - 1900,26,38,546
10/25/2019,1900 - 2000,14,30,547
10/25/2019,2000 - 2100,25,107,548
10/25/2019,2100 - 2200,36,84,549
10/26/2019,0000 - 0100,8,19,552
10/26/2019,0900 - 1000,35,65,561
10/26/2019,1000 - 1100,34,95,562
10/26/2019,1100 - 1200,56,98,563
10/26/2019,1200 - 1300,56,90,564
10/26/2019,1300 - 1400,50,104,565
10/26/2019,1400 - 1500,72,119,566
10/26/2019,1500 - 1600,34,77,567
10/26/2019,1600 - 1700,23,44,568
10/26/2019,1700 - 1800,26,63,569
10/26/2019,1800 - 1900,40,63,570
10/26/2019,1900 - 2000,20,56,571
10/26/2019,2000 - 2100,46,82,572
10/26/2019,2100 - 2200,17,29,573
10/26/2019,2200 - 2300,10,26,574
10/26/2019,2300 - 0000,12,27,575
10/26/2019,0500 - 0600,10,37,557
10/26/2019,0600 - 0700,33,81,558
10/26/2019,0700 - 0800,44,104,559
10/26/2019,0800 - 0900,21,59,560
10/26/2019,0900 - 1000,13,30,561
10/26/2019,1000 - 1100,13,36,562
10/26/2019,1100 - 1200,12,39,563
10/26/2019,1200 - 1300,33,100,564
10/26/2019,1300 - 1400,31,93,565
10/26/2019,1400 - 1500,32,100,566
10/26/2019,1500 - 1600,42,104,567
10/26/2019,1600 - 1700,49,109,568
10/26/2019,1700 - 1800,13,20,569
10/26/2019,1800 - 1900,23,70,570
10/26/2019,1900 - 2000,26,38,571
10/26/2019,2000 - 2100,15,34,572
10/26/2019,2100 - 2200,7,20,573
10/27/2019,0000 - 0100,9,19,576
10/27/2019,1000 - 1100,55,129,586
10/27/2019,1100 - 1200,64,98,587
10/27/2019,1200 - 1300,34,64,588
10/27/2019,1300 - 1400,48,99,589
10/27/2019,1400 - 1500,40,88,590
10/27/2019,1500 - 1600,30,52,591
10/27/2019,1600 - 1700,16,36,592
10/27/2019,1700 - 1800,19,40,593
10/27/2019,1800 - 1900,23,73,594
10/27/2019,1900 - 2000,12,25,595
10/27/2019,2000 - 2100,36,93,596
10/27/2019,2200 - 2300,13,35,598
10/27/2019,2300 - 0000,18,47,599
10/27/2019,0500 - 0600,8,33,581
10/27/2019,0600 - 0700,24,59,582
10/27/2019,0700 - 0800,22,44,583
10/27/2019,0800 - 0900,10,21,584
10/27/2019,0900 - 1000,18,56,585
10/27/2019,1000 - 1100,18,41,586
10/27/2019,1100 - 1200,12,31,587
10/27/2019,1200 - 1300,13,30,588
10/27/2019,1300 - 1400,17,47,589
10/27/2019,1400 - 1500,14,34,590
10/27/2019,1500 - 1600,14,43,591
10/27/2019,1600 - 1700,15,49,592
10/27/2019,1700 - 1800,9,17,593
10/27/2019,1800 - 1900,7,16,594
10/27/2019,1900 - 2000,10,23,595
10/27/2019,2000 - 2100,16,44,596
10/27/2019,2100 - 2200,12,25,597
10/31/2019,0000 - 0100,17,33,672
10/31/2019,0100 - 0200,10,20,673
10/31/2019,0900 - 1000,0,0,681
10/31/2019,1000 - 1100,42,89,682
10/31/2019,1100 - 1200,53,87,683
10/31/2019,1200 - 1300,31,53,684
10/31/2019,1300 - 1400,72,117,685
10/31/2019,1400 - 1500,60,105,686
10/31/2019,1500 - 1600,26,39,687
10/31/2019,1600 - 1700,24,52,688
10/31/2019,1700 - 1800,18,29,689
10/31/2019,1800 - 1900,18,29,690
10/31/2019,1900 - 2000,33,84,691
10/31/2019,2000 - 2100,45,82,692
10/31/2019,2200 - 2300,16,31,694
10/31/2019,0500 - 0600,40,64,677
10/31/2019,0600 - 0700,18,55,678
10/31/2019,0700 - 0800,32,83,679
10/31/2019,0800 - 0900,13,35,680
10/31/2019,0900 - 1000,31,113,681
10/31/2019,1000 - 1100,57,147,682
10/31/2019,1100 - 1200,40,95,683
10/31/2019,1200 - 1300,46,113,684
10/31/2019,1300 - 1400,39,97,685
10/31/2019,1500 - 1600,41,136,687
10/31/2019,1600 - 1700,50,128,688
10/31/2019,1700 - 1800,47,121,689
10/31/2019,1800 - 1900,30,86,690
10/31/2019,1900 - 2000,20,77,691
10/31/2019,2000 - 2100,37,115,692
10/31/2019,2100 - 2200,37,82,693
11/1/2019,0000 - 0100,18,39,696
11/1/2019,0800 - 0900,0,0,704
11/1/2019,1000 - 1100,35,75,706
11/1/2019,1100 - 1200,55,73,707
11/1/2019,1200 - 1300,32,64,708
11/1/2019,1300 - 1400,76,141,709
11/1/2019,1400 - 1500,63,122,710
11/1/2019,1500 - 1600,53,77,711
11/1/2019,1600 - 1700,20,45,712
11/1/2019,1700 - 1800,17,36,713
11/1/2019,1800 - 1900,22,59,714
11/1/2019,1900 - 2000,30,72,715
11/1/2019,2000 - 2100,31,69,716
11/1/2019,2100 - 2200,30,60,717
11/1/2019,2200 - 2300,7,16,718
11/1/2019,2300 - 0000,11,32,719
11/1/2019,0600 - 0700,9,20,702
11/1/2019,0700 - 0800,12,37,703
11/1/2019,0800 - 0900,16,55,704
11/1/2019,0900 - 1000,14,38,705
11/1/2019,1000 - 1100,20,59,706
11/1/2019,1100 - 1200,22,53,707
11/1/2019,1200 - 1300,24,69,708
11/1/2019,1300 - 1400,25,73,709
11/1/2019,1400 - 1500,29,77,710
11/1/2019,1500 - 1600,28,86,711
11/1/2019,1600 - 1700,34,79,712
11/1/2019,1700 - 1800,24,45,713
11/1/2019,1800 - 1900,10,18,714
11/1/2019,1900 - 2000,7,17,715
11/1/2019,2000 - 2100,24,54,716
11/1/2019,2100 - 2200,14,28,717
11/1/2019,2200 - 2300,15,42,718
11/2/2019,0000 - 0100,9,19,720
11/2/2019,1000 - 1100,47,121,730
11/2/2019,1100 - 1200,68,126,731
11/2/2019,1200 - 1300,66,130,732
11/2/2019,1300 - 1400,64,126,733
11/2/2019,1400 - 1500,55,111,734
11/2/2019,1500 - 1600,42,78,735
11/2/2019,1600 - 1700,16,35,736
11/2/2019,1700 - 1800,15,32,737
11/2/2019,1800 - 1900,17,32,738
11/2/2019,1900 - 2000,23,46,739
11/2/2019,2000 - 2100,14,29,740
11/2/2019,2100 - 2200,17,59,741
11/2/2019,2200 - 2300,10,37,742
11/2/2019,2300 - 0000,8,16,743
11/2/2019,0600 - 0700,13,38,726
11/2/2019,0700 - 0800,24,52,727
11/2/2019,0800 - 0900,16,47,728
11/2/2019,0900 - 1000,14,49,729
11/2/2019,1000 - 1100,14,32,730
11/2/2019,1100 - 1200,20,61,731
11/2/2019,1200 - 1300,20,51,732
11/2/2019,1300 - 1400,28,100,733
11/2/2019,1400 - 1500,17,42,734
11/2/2019,1500 - 1600,45,141,735
11/2/2019,1600 - 1700,41,105,736
11/2/2019,1700 - 1800,39,78,737
11/2/2019,1800 - 1900,16,38,738
11/2/2019,1900 - 2000,22,60,739
11/2/2019,2000 - 2100,39,89,740
11/2/2019,2100 - 2200,26,57,741
11/3/2019,0900 - 1000,58,152,753
11/3/2019,1000 - 1100,39,87,754
11/3/2019,1100 - 1200,35,57,755
11/3/2019,1200 - 1300,65,131,756
11/3/2019,1300 - 1400,37,69,757
11/3/2019,1400 - 1500,43,70,758
11/3/2019,1600 - 1700,17,34,760
11/3/2019,1700 - 1800,9,25,761
11/3/2019,1800 - 1900,29,75,762
11/3/2019,1900 - 2000,23,51,763
11/3/2019,2000 - 2100,39,84,764
11/3/2019,2100 - 2200,18,43,765
11/3/2019,2300 - 0000,9,20,767
11/3/2019,0500 - 0600,8,32,749
11/3/2019,0600 - 0700,13,25,750
11/3/2019,0700 - 0800,30,105,751
11/3/2019,0800 - 0900,41,108,752
11/3/2019,0900 - 1000,42,124,753
11/3/2019,1000 - 1100,36,85,754
11/3/2019,1100 - 1200,54,127,755
11/3/2019,1200 - 1300,43,136,756
11/3/2019,1300 - 1400,33,94,757
11/3/2019,1400 - 1500,40,130,758
11/3/2019,1500 - 1600,44,133,759
11/3/2019,1600 - 1700,37,90,760
11/3/2019,1700 - 1800,16,22,761
11/3/2019,1800 - 1900,8,19,762
11/3/2019,1900 - 2000,22,63,763
11/3/2019,2000 - 2100,18,44,764
11/3/2019,2100 - 2200,13,48,765
11/4/2019,0000 - 0100,6,13,768
11/4/2019,0800 - 0900,0,0,776
11/4/2019,0900 - 1000,46,102,777
11/4/2019,1000 - 1100,75,106,778
11/4/2019,1100 - 1200,12,23,779
11/4/2019,1200 - 1300,44,106,780
11/4/2019,1300 - 1400,33,72,781
11/4/2019,1400 - 1500,23,44,782
11/4/2019,1600 - 1700,14,17,784
11/4/2019,1700 - 1800,16,29,785
11/4/2019,1800 - 1900,18,74,786
11/4/2019,1900 - 2000,21,56,787
11/4/2019,2000 - 2100,11,22,788
11/4/2019,2100 - 2200,18,44,789
11/4/2019,2300 - 0000,8,19,791
11/4/2019,0500 - 0600,26,60,773
11/4/2019,0600 - 0700,12,35,774
11/4/2019,0700 - 0800,29,81,775
11/4/2019,0800 - 0900,21,78,776
11/4/2019,0900 - 1000,39,99,777
11/4/2019,1000 - 1100,50,116,778
11/4/2019,1100 - 1200,30,84,779
11/4/2019,1200 - 1300,22,62,780
11/4/2019,1400 - 1500,33,137,782
11/4/2019,1500 - 1600,55,150,783
11/4/2019,1600 - 1700,42,112,784
11/4/2019,1700 - 1800,22,58,785
11/4/2019,1800 - 1900,15,42,786
11/4/2019,1900 - 2000,22,62,787
11/4/2019,2100 - 2200,11,34,789
11/5/2019,0700 - 0800,0,0,799
11/5/2019,0900 - 1000,28,63,801
11/5/2019,1000 - 1100,32,69,802
11/5/2019,1100 - 1200,38,78,803
11/5/2019,1200 - 1300,53,108,804
11/5/2019,1300 - 1400,44,80,805
11/5/2019,1400 - 1500,29,68,806
11/5/2019,1500 - 1600,15,30,807
11/5/2019,1700 - 1800,9,14,809
11/5/2019,1800 - 1900,16,44,810
11/5/2019,1900 - 2000,19,37,811
11/5/2019,2000 - 2100,13,28,812
11/5/2019,2200 - 2300,8,14,814
11/5/2019,2300 - 0000,12,29,815
11/5/2019,0500 - 0600,7,20,797
11/5/2019,0600 - 0700,8,20,798
11/5/2019,0700 - 0800,25,77,799
11/5/2019,0800 - 0900,35,112,800
11/5/2019,0900 - 1000,48,164,801
11/5/2019,1000 - 1100,44,123,802
11/5/2019,1100 - 1200,50,147,803
11/5/2019,1200 - 1300,54,114,804
11/5/2019,1400 - 1500,25,75,806
11/5/2019,1500 - 1600,24,62,807
11/5/2019,1600 - 1700,25,60,808
11/5/2019,1700 - 1800,17,43,809
11/5/2019,1800 - 1900,12,38,810
11/5/2019,1900 - 2000,23,80,811
11/5/2019,2000 - 2100,43,86,812
11/6/2019,0800 - 0900,22,48,824
11/6/2019,0900 - 1000,53,94,825
11/6/2019,1000 - 1100,31,57,826
11/6/2019,1100 - 1200,34,90,827
11/6/2019,1200 - 1300,56,127,828
11/6/2019,1300 - 1400,30,83,829
11/6/2019,1400 - 1500,41,75,830
11/6/2019,1500 - 1600,14,24,831
11/6/2019,1700 - 1800,26,55,833
11/6/2019,1800 - 1900,12,37,834
11/6/2019,1900 - 2000,22,57,835
11/6/2019,2000 - 2100,14,31,836
11/6/2019,2100 - 2200,11,25,837
11/6/2019,2200 - 2300,8,19,838
11/6/2019,0500 - 0600,7,19,821
11/6/2019,0600 - 0700,26,93,822
11/6/2019,0700 - 0800,10,32,823
11/6/2019,0800 - 0900,29,121,824
11/6/2019,0900 - 1000,21,66,825
11/6/2019,1000 - 1100,9,21,826
11/6/2019,1100 - 1200,24,67,827
11/6/2019,1200 - 1300,18,52,828
11/6/2019,1300 - 1400,13,29,829
11/6/2019,1400 - 1500,30,96,830
11/6/2019,1500 - 1600,34,68,831
11/6/2019,1600 - 1700,40,84,832
11/6/2019,1700 - 1800,7,17,833
11/6/2019,1800 - 1900,12,37,834
11/6/2019,1900 - 2000,21,57,835
11/6/2019,2000 - 2100,35,80,836
11/7/2019,0000 - 0100,7,16,840
11/7/2019,0900 - 1000,35,81,849
11/7/2019,1000 - 1100,32,61,850
11/7/2019,1100 - 1200,22,49,851
11/7/2019,1200 - 1300,23,53,852
11/7/2019,1300 - 1400,14,37,853
11/7/2019,1400 - 1500,20,43,854
11/7/2019,1500 - 1600,16,29,855
11/7/2019,1700 - 1800,12,24,857
11/7/2019,1800 - 1900,45,96,858
11/7/2019,1900 - 2000,56,88,859
11/7/2019,2000 - 2100,25,41,860
11/7/2019,2100 - 2200,14,30,861
11/7/2019,2300 - 0000,8,20,863
11/7/2019,0500 - 0600,12,40,845
11/7/2019,0600 - 0700,37,94,846
11/7/2019,0700 - 0800,15,55,847
11/7/2019,0800 - 0900,37,88,848
11/7/2019,0900 - 1000,31,70,849
11/7/2019,1000 - 1100,11,29,850
11/7/2019,1100 - 1200,22,59,851
11/7/2019,1200 - 1300,10,27,852
11/7/2019,1300 - 1400,9,24,853
11/7/2019,1400 - 1500,18,43,854
11/7/2019,1500 - 1600,16,47,855
11/7/2019,1600 - 1700,21,49,856
11/7/2019,1700 - 1800,14,27,857
11/7/2019,1800 - 1900,13,33,858
11/7/2019,1900 - 2000,23,60,859
11/7/2019,2000 - 2100,11,24,860
11/8/2019,0900 - 1000,26,58,873
11/8/2019,1000 - 1100,21,30,874
11/8/2019,1100 - 1200,26,58,875
11/8/2019,1200 - 1300,35,76,876
11/8/2019,1300 - 1400,54,88,877
11/8/2019,1400 - 1500,38,78,878
11/8/2019,1500 - 1600,24,55,879
11/8/2019,1700 - 1800,31,63,881
11/8/2019,1800 - 1900,65,124,882
11/8/2019,1900 - 2000,84,107,883
11/8/2019,2000 - 2100,26,48,884
11/8/2019,2100 - 2200,11,24,885
11/8/2019,2300 - 0000,7,15,887
11/8/2019,0500 - 0600,25,103,869
11/8/2019,0600 - 0700,30,67,870
11/8/2019,0700 - 0800,24,62,871
11/8/2019,0800 - 0900,18,49,872
11/8/2019,0900 - 1000,17,44,873
11/8/2019,1000 - 1100,10,25,874
11/8/2019,1100 - 1200,30,86,875
11/8/2019,1200 - 1300,16,53,876
11/8/2019,1300 - 1400,14,27,877
11/8/2019,1400 - 1500,18,48,878
11/8/2019,1500 - 1600,18,43,879
11/8/2019,1600 - 1700,19,41,880
11/8/2019,1800 - 1900,18,43,882
11/8/2019,1900 - 2000,22,67,883
11/8/2019,2000 - 2100,32,77,884
11/8/2019,2100 - 2200,10,26,885
11/9/2019,0000 - 0100,10,19,888
11/9/2019,0700 - 0800,0,0,895
11/9/2019,0900 - 1000,54,141,897
11/9/2019,1000 - 1100,58,112,898
11/9/2019,1100 - 1200,52,95,899
11/9/2019,1200 - 1300,59,114,900
11/9/2019,1300 - 1400,40,84,901
11/9/2019,1400 - 1500,24,41,902
11/9/2019,1500 - 1600,18,32,903
11/9/2019,1600 - 1700,16,27,904
11/9/2019,1700 - 1800,19,87,905
11/9/2019,1800 - 1900,25,55,906
11/9/2019,1900 - 2000,20,40,907
11/9/2019,2100 - 2200,13,24,909
11/9/2019,2200 - 2300,10,21,910
11/9/2019,2300 - 0000,10,21,911
11/9/2019,0500 - 0600,6,17,893
11/9/2019,0600 - 0700,43,116,894
11/9/2019,0700 - 0800,29,67,895
11/9/2019,0800 - 0900,33,98,896
11/9/2019,0900 - 1000,24,67,897
11/9/2019,1000 - 1100,14,31,898
11/9/2019,1100 - 1200,19,60,899
11/9/2019,1200 - 1300,11,37,900
11/9/2019,1300 - 1400,28,106,901
11/9/2019,1400 - 1500,47,130,902
11/9/2019,1500 - 1600,58,152,903
11/9/2019,1600 - 1700,70,157,904
11/9/2019,1700 - 1800,25,107,905
11/9/2019,1800 - 1900,32,103,906
11/9/2019,1900 - 2000,40,99,907
11/9/2019,2000 - 2100,21,38,908
11/9/2019,2100 - 2200,8,14,909
11/10/2019,0800 - 0900,35,65,920
11/10/2019,0900 - 1000,27,67,921
11/10/2019,1000 - 1100,21,39,922
11/10/2019,1200 - 1300,33,67,924
11/10/2019,1300 - 1400,39,95,925
11/10/2019,1400 - 1500,38,87,926
11/10/2019,1600 - 1700,15,34,928
11/10/2019,1700 - 1800,30,80,929
11/10/2019,1800 - 1900,33,69,930
11/10/2019,1900 - 2000,9,20,931
11/10/2019,2000 - 2100,17,38,932
11/10/2019,2100 - 2200,12,21,933
11/10/2019,2200 - 2300,7,16,934
11/10/2019,2300 - 0000,9,20,935
11/10/2019,0600 - 0700,37,164,918
11/10/2019,0700 - 0800,43,125,919
11/10/2019,0800 - 0900,45,115,920
11/10/2019,0900 - 1000,46,98,921
11/10/2019,1000 - 1100,19,55,922
11/10/2019,1100 - 1200,19,72,923
11/10/2019,1200 - 1300,22,60,924
11/10/2019,1300 - 1400,13,39,925
11/10/2019,1400 - 1500,37,108,926
11/10/2019,1500 - 1600,38,92,927
11/10/2019,1600 - 1700,27,60,928
11/10/2019,1700 - 1800,11,25,929
11/10/2019,1800 - 1900,19,64,930
11/10/2019,1900 - 2000,29,76,931
11/10/2019,2000 - 2100,32,104,932
11/11/2019,0800 - 0900,33,74,944
11/11/2019,0900 - 1000,47,83,945
11/11/2019,1000 - 1100,13,22,946
11/11/2019,1100 - 1200,16,43,947
11/11/2019,1200 - 1300,35,69,948
11/11/2019,1300 - 1400,45,89,949
11/11/2019,1400 - 1500,20,37,950
11/11/2019,1600 - 1700,10,25,952
11/11/2019,1700 - 1800,20,62,953
11/11/2019,1800 - 1900,38,100,954
11/11/2019,1900 - 2000,28,78,955
11/11/2019,2000 - 2100,18,51,956
11/11/2019,2100 - 2200,20,39,957
11/11/2019,2300 - 0000,20,39,959
11/11/2019,0500 - 0600,23,78,941
11/11/2019,0600 - 0700,30,91,942
11/11/2019,0700 - 0800,26,66,943
11/11/2019,0800 - 0900,29,94,944
11/11/2019,0900 - 1000,32,71,945
11/11/2019,1000 - 1100,15,31,946
11/11/2019,1100 - 1200,18,77,947
11/11/2019,1200 - 1300,30,94,948
11/11/2019,1300 - 1400,32,108,949
11/11/2019,1400 - 1500,47,126,950
11/11/2019,1500 - 1600,29,81,951
11/11/2019,1600 - 1700,10,14,952
11/11/2019,1800 - 1900,12,37,954
11/11/2019,1900 - 2000,23,77,955
11/11/2019,2000 - 2100,9,20,956
11/11/2019,2100 - 2200,7,14,957
11/12/2019,0800 - 0900,31,72,968
11/12/2019,0900 - 1000,57,118,969
11/12/2019,1000 - 1100,56,110,970
11/12/2019,1100 - 1200,33,67,971
11/12/2019,1200 - 1300,47,97,972
11/12/2019,1300 - 1400,53,98,973
11/12/2019,1400 - 1500,17,30,974
11/12/2019,1500 - 1600,11,29,975
11/12/2019,1700 - 1800,15,29,977
11/12/2019,1800 - 1900,24,77,978
11/12/2019,1900 - 2000,26,67,979
11/12/2019,2100 - 2200,15,40,981
11/12/2019,2300 - 0000,18,40,983
11/12/2019,0500 - 0600,7,19,965
11/12/2019,0600 - 0700,18,44,966
11/12/2019,0700 - 0800,27,96,967
11/12/2019,0800 - 0900,32,118,968
11/12/2019,0900 - 1000,27,92,969
11/12/2019,1000 - 1100,34,86,970
11/12/2019,1100 - 1200,36,94,971
11/12/2019,1200 - 1300,19,48,972
11/12/2019,1400 - 1500,26,96,974
11/12/2019,1500 - 1600,31,89,975
11/12/2019,1600 - 1700,28,53,976
11/12/2019,1700 - 1800,8,11,977
11/12/2019,1800 - 1900,14,43,978
11/12/2019,1900 - 2000,21,41,979
11/12/2019,2000 - 2100,28,74,980
11/12/2019,2100 - 2200,9,17,981
11/13/2019,0900 - 1000,19,32,993
11/13/2019,1000 - 1100,36,76,994
11/13/2019,1100 - 1200,44,80,995
11/13/2019,1200 - 1300,55,126,996
11/13/2019,1300 - 1400,51,105,997
11/13/2019,1400 - 1500,47,87,998
11/13/2019,1500 - 1600,29,39,999
11/13/2019,1700 - 1800,3,7,1001
11/13/2019,1800 - 1900,24,69,1002
11/13/2019,1900 - 2000,29,61,1003
11/13/2019,2000 - 2100,15,35,1004
11/13/2019,2200 - 2300,8,16,1006
11/13/2019,2300 - 0000,9,22,1007
11/13/2019,0500 - 0600,22,47,989
11/13/2019,0600 - 0700,32,117,990
11/13/2019,0700 - 0800,31,104,991
11/13/2019,0800 - 0900,47,109,992
11/13/2019,0900 - 1000,31,96,993
11/13/2019,1000 - 1100,15,54,994
11/13/2019,1100 - 1200,19,70,995
11/13/2019,1200 - 1300,19,54,996
11/13/2019,1300 - 1400,13,39,997
11/13/2019,1400 - 1500,26,80,998
11/13/2019,1500 - 1600,14,43,999
11/13/2019,1600 - 1700,21,59,1000
11/13/2019,1700 - 1800,13,16,1001
11/13/2019,1800 - 1900,21,51,1002
11/13/2019,1900 - 2000,17,34,1003
11/13/2019,2000 - 2100,15,35,1004
11/14/2019,0800 - 0900,36,85,1016
11/14/2019,0900 - 1000,44,77,1017
11/14/2019,1000 - 1100,44,73,1018
11/14/2019,1100 - 1200,25,51,1019
11/14/2019,1200 - 1300,46,99,1020
11/14/2019,1300 - 1400,32,78,1021
11/14/2019,1400 - 1500,16,37,1022
11/14/2019,1600 - 1700,15,32,1024
11/14/2019,1700 - 1800,32,80,1025
11/14/2019,1800 - 1900,33,71,1026
11/14/2019,1900 - 2000,28,58,1027
11/14/2019,2100 - 2200,14,32,1029
11/14/2019,2300 - 0000,9,19,1031
11/14/2019,0500 - 0600,27,62,1013
11/14/2019,0600 - 0700,41,123,1014
11/14/2019,0700 - 0800,35,101,1015
11/14/2019,0800 - 0900,31,83,1016
11/14/2019,0900 - 1000,24,63,1017
11/14/2019,1000 - 1100,11,20,1018
11/14/2019,1100 - 1200,10,21,1019
11/14/2019,1200 - 1300,23,73,1020
11/14/2019,1300 - 1400,19,46,1021
11/14/2019,1400 - 1500,17,52,1022
11/14/2019,1500 - 1600,24,58,1023
11/14/2019,1600 - 1700,18,38,1024
11/14/2019,1700 - 1800,14,34,1025
11/14/2019,1800 - 1900,18,43,1026
11/14/2019,1900 - 2000,12,43,1027
11/14/2019,2000 - 2100,11,26,1028
11/15/2019,0000 - 0100,14,25,1032
11/15/2019,0900 - 1000,40,73,1041
11/15/2019,1000 - 1100,21,34,1042
11/15/2019,1100 - 1200,29,67,1043
11/15/2019,1200 - 1300,31,70,1044
11/15/2019,1300 - 1400,67,139,1045
11/15/2019,1400 - 1500,64,124,1046
11/15/2019,1700 - 1800,20,87,1049
11/15/2019,1800 - 1900,64,111,1050
11/15/2019,1900 - 2000,70,84,1051
11/15/2019,2000 - 2100,17,36,1052
11/15/2019,2100 - 2200,13,26,1053
11/15/2019,2200 - 2300,10,21,1054
11/15/2019,2300 - 0000,21,32,1055
11/15/2019,0500 - 0600,29,103,1037
11/15/2019,0600 - 0700,55,146,1038
11/15/2019,0700 - 0800,48,143,1039
11/15/2019,0800 - 0900,50,153,1040
11/15/2019,0900 - 1000,43,111,1041
11/15/2019,1000 - 1100,26,85,1042
11/15/2019,1100 - 1200,34,92,1043
11/15/2019,1200 - 1300,28,84,1044
11/15/2019,1300 - 1400,15,29,1045
11/15/2019,1400 - 1500,12,36,1046
11/15/2019,1500 - 1600,18,47,1047
11/15/2019,1600 - 1700,23,57,1048
11/15/2019,1700 - 1800,11,24,1049
11/15/2019,1800 - 1900,10,20,1050
11/15/2019,1900 - 2000,22,59,1051
11/15/2019,2000 - 2100,30,70,1052
11/15/2019,2100 - 2200,13,30,1053
11/16/2019,0900 - 1000,47,115,1065
11/16/2019,1000 - 1100,61,112,1066
11/16/2019,1100 - 1200,44,82,1067
11/16/2019,1200 - 1300,27,67,1068
11/16/2019,1300 - 1400,53,111,1069
11/16/2019,1400 - 1500,49,96,1070
11/16/2019,1600 - 1700,17,31,1072
11/16/2019,1700 - 1800,24,65,1073
11/16/2019,1800 - 1900,37,91,1074
11/16/2019,1900 - 2000,18,45,1075
11/16/2019,2000 - 2100,15,31,1076
11/16/2019,2100 - 2200,15,28,1077
11/16/2019,2200 - 2300,10,20,1078
11/16/2019,0500 - 0600,5,17,1061
11/16/2019,0600 - 0700,40,104,1062
11/16/2019,0700 - 0800,32,78,1063
11/16/2019,0800 - 0900,47,122,1064
11/16/2019,1000 - 1100,13,31,1066
11/16/2019,1100 - 1200,19,48,1067
11/16/2019,1300 - 1400,17,44,1069
11/16/2019,1400 - 1500,35,95,1070
11/16/2019,1500 - 1600,51,99,1071
11/16/2019,1600 - 1700,28,70,1072
11/16/2019,1700 - 1800,11,21,1073
11/16/2019,1800 - 1900,17,45,1074
11/16/2019,1900 - 2000,40,112,1075
11/16/2019,2000 - 2100,31,71,1076
11/16/2019,2100 - 2200,9,21,1077
11/17/2019,0000 - 0100,9,16,1080
11/17/2019,0900 - 1000,38,96,1089
11/17/2019,1000 - 1100,25,45,1090
11/17/2019,1100 - 1200,18,59,1091
11/17/2019,1200 - 1300,29,63,1092
11/17/2019,1300 - 1400,38,93,1093
11/17/2019,1400 - 1500,29,89,1094
11/17/2019,1700 - 1800,27,86,1097
11/17/2019,1800 - 1900,49,88,1098
11/17/2019,2000 - 2100,26,77,1100
11/17/2019,2100 - 2200,27,74,1101
11/17/2019,2200 - 2300,8,17,1102
11/17/2019,2300 - 0000,7,14,1103
11/17/2019,0500 - 0600,16,52,1085
11/17/2019,0600 - 0700,47,139,1086
11/17/2019,0700 - 0800,43,108,1087
11/17/2019,0800 - 0900,40,134,1088
11/17/2019,0900 - 1000,65,156,1089
11/17/2019,1000 - 1100,55,156,1090
11/17/2019,1100 - 1200,49,123,1091
11/17/2019,1200 - 1300,44,117,1092
11/17/2019,1300 - 1400,28,74,1093
11/17/2019,1400 - 1500,34,93,1094
11/17/2019,1500 - 1600,24,66,1095
11/17/2019,1600 - 1700,18,41,1096
11/17/2019,1700 - 1800,13,27,1097
11/17/2019,1800 - 1900,17,42,1098
11/17/2019,1900 - 2000,23,77,1099
11/17/2019,2000 - 2100,35,82,1100
11/17/2019,2100 - 2200,31,41,1101
11/18/2019,0900 - 1000,26,56,1113
11/18/2019,1000 - 1100,21,47,1114
11/18/2019,1100 - 1200,19,40,1115
11/18/2019,1200 - 1300,25,53,1116
11/18/2019,1300 - 1400,59,157,1117
11/18/2019,1400 - 1500,37,96,1118
11/18/2019,1500 - 1600,31,61,1119
11/18/2019,1700 - 1800,18,34,1121
11/18/2019,1800 - 1900,23,79,1122
11/18/2019,1900 - 2000,27,66,1123
11/18/2019,2100 - 2200,16,40,1125
11/18/2019,2300 - 0000,9,18,1127
