date,hour,Average Wait Time,Max WaitTime
10/26/2019,1500 - 1600,42,104
10/26/2019,1600 - 1700,49,109
10/26/2019,1700 - 1800,13,20
10/26/2019,1800 - 1900,23,70
10/26/2019,1900 - 2000,26,38
10/26/2019,2000 - 2100,15,34
10/26/2019,2100 - 2200,7,20
10/27/2019,0000 - 0100,9,19
10/27/2019,1000 - 1100,55,129
10/27/2019,1100 - 1200,64,98
10/27/2019,1200 - 1300,34,64
10/27/2019,1300 - 1400,48,99
10/27/2019,1400 - 1500,40,88
10/27/2019,1500 - 1600,30,52
10/27/2019,1600 - 1700,16,36
10/27/2019,1700 - 1800,19,40
10/27/2019,1800 - 1900,23,73
10/27/2019,1900 - 2000,12,25
10/27/2019,2000 - 2100,36,93
10/27/2019,2200 - 2300,13,35
10/27/2019,2300 - 0000,18,47
10/27/2019,0500 - 0600,8,33
10/27/2019,0600 - 0700,24,59
10/27/2019,0700 - 0800,22,44
10/27/2019,0800 - 0900,10,21
10/27/2019,0900 - 1000,18,56
10/27/2019,1000 - 1100,18,41
10/27/2019,1100 - 1200,12,31
10/27/2019,1200 - 1300,13,30
10/27/2019,1300 - 1400,17,47
10/27/2019,1400 - 1500,14,34
10/27/2019,1500 - 1600,14,43
10/27/2019,1600 - 1700,15,49
10/27/2019,1700 - 1800,9,17
10/27/2019,1800 - 1900,7,16
10/27/2019,1900 - 2000,10,23
10/27/2019,2000 - 2100,16,44
10/27/2019,2100 - 2200,12,25
10/31/2019,0000 - 0100,17,33
10/31/2019,0100 - 0200,10,20
10/31/2019,0900 - 1000,0,0
10/31/2019,1000 - 1100,42,89
10/31/2019,1100 - 1200,53,87
10/31/2019,1200 - 1300,31,53
10/31/2019,1300 - 1400,72,117
10/31/2019,1400 - 1500,60,105
10/31/2019,1500 - 1600,26,39
10/31/2019,1600 - 1700,24,52
10/31/2019,1700 - 1800,18,29
10/31/2019,1800 - 1900,18,29
10/31/2019,1900 - 2000,33,84
10/31/2019,2000 - 2100,45,82
10/31/2019,2200 - 2300,16,31
10/31/2019,0500 - 0600,40,64
10/31/2019,0600 - 0700,18,55
10/31/2019,0700 - 0800,32,83
10/31/2019,0800 - 0900,13,35
10/31/2019,0900 - 1000,31,113
10/31/2019,1000 - 1100,57,147
10/31/2019,1100 - 1200,40,95
10/31/2019,1200 - 1300,46,113
10/31/2019,1300 - 1400,39,97
10/31/2019,1500 - 1600,41,136
10/31/2019,1600 - 1700,50,128
10/31/2019,1700 - 1800,47,121
10/31/2019,1800 - 1900,30,86
10/31/2019,1900 - 2000,20,77
10/31/2019,2000 - 2100,37,115
10/31/2019,2100 - 2200,37,82
11/1/2019,0000 - 0100,18,39
11/1/2019,0800 - 0900,0,0
11/1/2019,1000 - 1100,35,75
11/1/2019,1100 - 1200,55,73
11/1/2019,1200 - 1300,32,64
11/1/2019,1300 - 1400,76,141
11/1/2019,1400 - 1500,63,122
11/1/2019,1500 - 1600,53,77
11/1/2019,1600 - 1700,20,45
11/1/2019,1700 - 1800,17,36
11/1/2019,1800 - 1900,22,59
11/1/2019,1900 - 2000,30,72
11/1/2019,2000 - 2100,31,69
11/1/2019,2100 - 2200,30,60
11/1/2019,2200 - 2300,7,16
11/1/2019,2300 - 0000,11,32
11/1/2019,0600 - 0700,9,20
11/1/2019,0700 - 0800,12,37
11/1/2019,0800 - 0900,16,55
11/1/2019,0900 - 1000,14,38
11/1/2019,1000 - 1100,20,59
11/1/2019,1100 - 1200,22,53
11/1/2019,1200 - 1300,24,69
11/1/2019,1300 - 1400,25,73
11/1/2019,1400 - 1500,29,77
11/1/2019,1500 - 1600,28,86
11/1/2019,1600 - 1700,34,79
11/1/2019,1700 - 1800,24,45
11/1/2019,1800 - 1900,10,18
11/1/2019,1900 - 2000,7,17
11/1/2019,2000 - 2100,24,54
11/1/2019,2100 - 2200,14,28
11/1/2019,2200 - 2300,15,42
11/2/2019,0000 - 0100,9,19
11/2/2019,1000 - 1100,47,121
11/2/2019,1100 - 1200,68,126
11/2/2019,1200 - 1300,66,130
11/2/2019,1300 - 1400,64,126
11/2/2019,1400 - 1500,55,111
11/2/2019,1500 - 1600,42,78
11/2/2019,1600 - 1700,16,35
11/2/2019,1700 - 1800,15,32
11/2/2019,1800 - 1900,17,32
11/2/2019,1900 - 2000,23,46
11/2/2019,2000 - 2100,14,29
11/2/2019,2100 - 2200,17,59
11/2/2019,2200 - 2300,10,37
11/2/2019,2300 - 0000,8,16
11/2/2019,0600 - 0700,13,38
11/2/2019,0700 - 0800,24,52
11/2/2019,0800 - 0900,16,47
11/2/2019,0900 - 1000,14,49
11/2/2019,1000 - 1100,14,32
11/2/2019,1100 - 1200,20,61
11/2/2019,1200 - 1300,20,51
11/2/2019,1300 - 1400,28,100
11/2/2019,1400 - 1500,17,42
11/2/2019,1500 - 1600,45,141
11/2/2019,1600 - 1700,41,105
11/2/2019,1700 - 1800,39,78
11/2/2019,1800 - 1900,16,38
11/2/2019,1900 - 2000,22,60
11/2/2019,2000 - 2100,39,89
11/2/2019,2100 - 2200,26,57
11/3/2019,0900 - 1000,58,152
11/3/2019,1000 - 1100,39,87
11/3/2019,1100 - 1200,35,57
11/3/2019,1200 - 1300,65,131
11/3/2019,1300 - 1400,37,69
11/3/2019,1400 - 1500,43,70
11/3/2019,1600 - 1700,17,34
11/3/2019,1700 - 1800,9,25
11/3/2019,1800 - 1900,29,75
11/3/2019,1900 - 2000,23,51
11/3/2019,2000 - 2100,39,84
11/3/2019,2100 - 2200,18,43
11/3/2019,2300 - 0000,9,20
11/3/2019,0500 - 0600,8,32
11/3/2019,0600 - 0700,13,25
11/3/2019,0700 - 0800,30,105
11/3/2019,0800 - 0900,41,108
11/3/2019,0900 - 1000,42,124
11/3/2019,1000 - 1100,36,85
11/3/2019,1100 - 1200,54,127
11/3/2019,1200 - 1300,43,136
11/3/2019,1300 - 1400,33,94
11/3/2019,1400 - 1500,40,130
11/3/2019,1500 - 1600,44,133
11/3/2019,1600 - 1700,37,90
11/3/2019,1700 - 1800,16,22
11/3/2019,1800 - 1900,8,19
11/3/2019,1900 - 2000,22,63
11/3/2019,2000 - 2100,18,44
11/3/2019,2100 - 2200,13,48
11/4/2019,0000 - 0100,6,13
11/4/2019,0800 - 0900,0,0
11/4/2019,0900 - 1000,46,102
11/4/2019,1000 - 1100,75,106
11/4/2019,1100 - 1200,12,23
11/4/2019,1200 - 1300,44,106
11/4/2019,1300 - 1400,33,72
11/4/2019,1400 - 1500,23,44
11/4/2019,1600 - 1700,14,17
11/4/2019,1700 - 1800,16,29
11/4/2019,1800 - 1900,18,74
11/4/2019,1900 - 2000,21,56
11/4/2019,2000 - 2100,11,22
11/4/2019,2100 - 2200,18,44
11/4/2019,2300 - 0000,8,19
11/4/2019,0500 - 0600,26,60
11/4/2019,0600 - 0700,12,35
11/4/2019,0700 - 0800,29,81
11/4/2019,0800 - 0900,21,78
11/4/2019,0900 - 1000,39,99
11/4/2019,1000 - 1100,50,116
11/4/2019,1100 - 1200,30,84
11/4/2019,1200 - 1300,22,62
11/4/2019,1400 - 1500,33,137
11/4/2019,1500 - 1600,55,150
11/4/2019,1600 - 1700,42,112
11/4/2019,1700 - 1800,22,58
11/4/2019,1800 - 1900,15,42
11/4/2019,1900 - 2000,22,62
11/4/2019,2100 - 2200,11,34
11/5/2019,0700 - 0800,0,0
11/5/2019,0900 - 1000,28,63
11/5/2019,1000 - 1100,32,69
11/5/2019,1100 - 1200,38,78
11/5/2019,1200 - 1300,53,108
11/5/2019,1300 - 1400,44,80
11/5/2019,1400 - 1500,29,68
11/5/2019,1500 - 1600,15,30
11/5/2019,1700 - 1800,9,14
11/5/2019,1800 - 1900,16,44
11/5/2019,1900 - 2000,19,37
11/5/2019,2000 - 2100,13,28
11/5/2019,2200 - 2300,8,14
11/5/2019,2300 - 0000,12,29
11/5/2019,0500 - 0600,7,20
11/5/2019,0600 - 0700,8,20
11/5/2019,0700 - 0800,25,77
11/5/2019,0800 - 0900,35,112
11/5/2019,0900 - 1000,48,164
11/5/2019,1000 - 1100,44,123
11/5/2019,1100 - 1200,50,147
11/5/2019,1200 - 1300,54,114
11/5/2019,1400 - 1500,25,75
11/5/2019,1500 - 1600,24,62
11/5/2019,1600 - 1700,25,60
11/5/2019,1700 - 1800,17,43
11/5/2019,1800 - 1900,12,38
11/5/2019,1900 - 2000,23,80
11/5/2019,2000 - 2100,43,86
11/6/2019,0800 - 0900,22,48
11/6/2019,0900 - 1000,53,94
11/6/2019,1000 - 1100,31,57
11/6/2019,1100 - 1200,34,90
11/6/2019,1200 - 1300,56,127
11/6/2019,1300 - 1400,30,83
11/6/2019,1400 - 1500,41,75
11/6/2019,1500 - 1600,14,24
11/6/2019,1700 - 1800,26,55
11/6/2019,1800 - 1900,12,37
11/6/2019,1900 - 2000,22,57
11/6/2019,2000 - 2100,14,31
11/6/2019,2100 - 2200,11,25
11/6/2019,2200 - 2300,8,19
11/6/2019,0500 - 0600,7,19
11/6/2019,0600 - 0700,26,93
11/6/2019,0700 - 0800,10,32
11/6/2019,0800 - 0900,29,121
11/6/2019,0900 - 1000,21,66
11/6/2019,1000 - 1100,9,21
11/6/2019,1100 - 1200,24,67
11/6/2019,1200 - 1300,18,52
11/6/2019,1300 - 1400,13,29
11/6/2019,1400 - 1500,30,96
11/6/2019,1500 - 1600,34,68
11/6/2019,1600 - 1700,40,84
11/6/2019,1700 - 1800,7,17
11/6/2019,1800 - 1900,12,37
11/6/2019,1900 - 2000,21,57
11/6/2019,2000 - 2100,35,80
11/7/2019,0000 - 0100,7,16
11/7/2019,0900 - 1000,35,81
11/7/2019,1000 - 1100,32,61
11/7/2019,1100 - 1200,22,49
11/7/2019,1200 - 1300,23,53
11/7/2019,1300 - 1400,14,37
11/7/2019,1400 - 1500,20,43
11/7/2019,1500 - 1600,16,29
11/7/2019,1700 - 1800,12,24
11/7/2019,1800 - 1900,45,96
11/7/2019,1900 - 2000,56,88
11/7/2019,2000 - 2100,25,41
11/7/2019,2100 - 2200,14,30
11/7/2019,2300 - 0000,8,20
11/7/2019,0500 - 0600,12,40
11/7/2019,0600 - 0700,37,94
11/7/2019,0700 - 0800,15,55
11/7/2019,0800 - 0900,37,88
11/7/2019,0900 - 1000,31,70
11/7/2019,1000 - 1100,11,29
11/7/2019,1100 - 1200,22,59
11/7/2019,1200 - 1300,10,27
11/7/2019,1300 - 1400,9,24
11/7/2019,1400 - 1500,18,43
11/7/2019,1500 - 1600,16,47
11/7/2019,1600 - 1700,21,49
11/7/2019,1700 - 1800,14,27
11/7/2019,1800 - 1900,13,33
11/7/2019,1900 - 2000,23,60
11/7/2019,2000 - 2100,11,24
11/8/2019,0900 - 1000,26,58
11/8/2019,1000 - 1100,21,30
11/8/2019,1100 - 1200,26,58
11/8/2019,1200 - 1300,35,76
11/8/2019,1300 - 1400,54,88
11/8/2019,1400 - 1500,38,78
11/8/2019,1500 - 1600,24,55
11/8/2019,1700 - 1800,31,63
11/8/2019,1800 - 1900,65,124
11/8/2019,1900 - 2000,84,107
11/8/2019,2000 - 2100,26,48
11/8/2019,2100 - 2200,11,24
11/8/2019,2300 - 0000,7,15
11/8/2019,0500 - 0600,25,103
11/8/2019,0600 - 0700,30,67
11/8/2019,0700 - 0800,24,62
11/8/2019,0800 - 0900,18,49
11/8/2019,0900 - 1000,17,44
11/8/2019,1000 - 1100,10,25
11/8/2019,1100 - 1200,30,86
11/8/2019,1200 - 1300,16,53
11/8/2019,1300 - 1400,14,27
11/8/2019,1400 - 1500,18,48
11/8/2019,1500 - 1600,18,43
11/8/2019,1600 - 1700,19,41
11/8/2019,1800 - 1900,18,43
11/8/2019,1900 - 2000,22,67
11/8/2019,2000 - 2100,32,77
11/8/2019,2100 - 2200,10,26
11/9/2019,0000 - 0100,10,19
11/9/2019,0700 - 0800,0,0
11/9/2019,0900 - 1000,54,141
11/9/2019,1000 - 1100,58,112
11/9/2019,1100 - 1200,52,95
11/9/2019,1200 - 1300,59,114
11/9/2019,1300 - 1400,40,84
11/9/2019,1400 - 1500,24,41
11/9/2019,1500 - 1600,18,32
11/9/2019,1600 - 1700,16,27
11/9/2019,1700 - 1800,19,87
11/9/2019,1800 - 1900,25,55
11/9/2019,1900 - 2000,20,40
11/9/2019,2100 - 2200,13,24
11/9/2019,2200 - 2300,10,21
11/9/2019,2300 - 0000,10,21
11/9/2019,0500 - 0600,6,17
11/9/2019,0600 - 0700,43,116
11/9/2019,0700 - 0800,29,67
11/9/2019,0800 - 0900,33,98
11/9/2019,0900 - 1000,24,67
11/9/2019,1000 - 1100,14,31
11/9/2019,1100 - 1200,19,60
11/9/2019,1200 - 1300,11,37
11/9/2019,1300 - 1400,28,106
11/9/2019,1400 - 1500,47,130
11/9/2019,1500 - 1600,58,152
11/9/2019,1600 - 1700,70,157
11/9/2019,1700 - 1800,25,107
11/9/2019,1800 - 1900,32,103
11/9/2019,1900 - 2000,40,99
11/9/2019,2000 - 2100,21,38
11/9/2019,2100 - 2200,8,14
11/10/2019,0800 - 0900,35,65
11/10/2019,0900 - 1000,27,67
11/10/2019,1000 - 1100,21,39
11/10/2019,1200 - 1300,33,67
11/10/2019,1300 - 1400,39,95
11/10/2019,1400 - 1500,38,87
11/10/2019,1600 - 1700,15,34
11/10/2019,1700 - 1800,30,80
11/10/2019,1800 - 1900,33,69
11/10/2019,1900 - 2000,9,20
11/10/2019,2000 - 2100,17,38
11/10/2019,2100 - 2200,12,21
11/10/2019,2200 - 2300,7,16
11/10/2019,2300 - 0000,9,20
11/10/2019,0600 - 0700,37,164
11/10/2019,0700 - 0800,43,125
11/10/2019,0800 - 0900,45,115
11/10/2019,0900 - 1000,46,98
11/10/2019,1000 - 1100,19,55
11/10/2019,1100 - 1200,19,72
11/10/2019,1200 - 1300,22,60
11/10/2019,1300 - 1400,13,39
11/10/2019,1400 - 1500,37,108
11/10/2019,1500 - 1600,38,92
11/10/2019,1600 - 1700,27,60
11/10/2019,1700 - 1800,11,25
11/10/2019,1800 - 1900,19,64
11/10/2019,1900 - 2000,29,76
11/10/2019,2000 - 2100,32,104
11/11/2019,0800 - 0900,33,74
11/11/2019,0900 - 1000,47,83
11/11/2019,1000 - 1100,13,22
11/11/2019,1100 - 1200,16,43
11/11/2019,1200 - 1300,35,69
11/11/2019,1300 - 1400,45,89
11/11/2019,1400 - 1500,20,37
11/11/2019,1600 - 1700,10,25
11/11/2019,1700 - 1800,20,62
11/11/2019,1800 - 1900,38,100
11/11/2019,1900 - 2000,28,78
11/11/2019,2000 - 2100,18,51
11/11/2019,2100 - 2200,20,39
11/11/2019,2300 - 0000,20,39
11/11/2019,0500 - 0600,23,78
11/11/2019,0600 - 0700,30,91
11/11/2019,0700 - 0800,26,66
11/11/2019,0800 - 0900,29,94
11/11/2019,0900 - 1000,32,71
11/11/2019,1000 - 1100,15,31
11/11/2019,1100 - 1200,18,77
11/11/2019,1200 - 1300,30,94
11/11/2019,1300 - 1400,32,108
11/11/2019,1400 - 1500,47,126
11/11/2019,1500 - 1600,29,81
11/11/2019,1600 - 1700,10,14
11/11/2019,1800 - 1900,12,37
11/11/2019,1900 - 2000,23,77
11/11/2019,2000 - 2100,9,20
11/11/2019,2100 - 2200,7,14
11/12/2019,0800 - 0900,31,72
11/12/2019,0900 - 1000,57,118
11/12/2019,1000 - 1100,56,110
11/12/2019,1100 - 1200,33,67
11/12/2019,1200 - 1300,47,97
11/12/2019,1300 - 1400,53,98
11/12/2019,1400 - 1500,17,30
11/12/2019,1500 - 1600,11,29
11/12/2019,1700 - 1800,15,29
11/12/2019,1800 - 1900,24,77
11/12/2019,1900 - 2000,26,67
11/12/2019,2100 - 2200,15,40
11/12/2019,2300 - 0000,18,40
11/12/2019,0500 - 0600,7,19
11/12/2019,0600 - 0700,18,44
11/12/2019,0700 - 0800,27,96
11/12/2019,0800 - 0900,32,118
11/12/2019,0900 - 1000,27,92
11/12/2019,1000 - 1100,34,86
11/12/2019,1100 - 1200,36,94
11/12/2019,1200 - 1300,19,48
11/12/2019,1400 - 1500,26,96
11/12/2019,1500 - 1600,31,89
11/12/2019,1600 - 1700,28,53
11/12/2019,1700 - 1800,8,11
11/12/2019,1800 - 1900,14,43
11/12/2019,1900 - 2000,21,41
11/12/2019,2000 - 2100,28,74
11/12/2019,2100 - 2200,9,17
11/13/2019,0900 - 1000,19,32
11/13/2019,1000 - 1100,36,76
11/13/2019,1100 - 1200,44,80
11/13/2019,1200 - 1300,55,126
11/13/2019,1300 - 1400,51,105
11/13/2019,1400 - 1500,47,87
11/13/2019,1500 - 1600,29,39
11/13/2019,1700 - 1800,3,7
11/13/2019,1800 - 1900,24,69
11/13/2019,1900 - 2000,29,61
11/13/2019,2000 - 2100,15,35
11/13/2019,2200 - 2300,8,16
11/13/2019,2300 - 0000,9,22
11/13/2019,0500 - 0600,22,47
11/13/2019,0600 - 0700,32,117
11/13/2019,0700 - 0800,31,104
11/13/2019,0800 - 0900,47,109
11/13/2019,0900 - 1000,31,96
11/13/2019,1000 - 1100,15,54
11/13/2019,1100 - 1200,19,70
11/13/2019,1200 - 1300,19,54
11/13/2019,1300 - 1400,13,39
11/13/2019,1400 - 1500,26,80
11/13/2019,1500 - 1600,14,43
11/13/2019,1600 - 1700,21,59
11/13/2019,1700 - 1800,13,16
11/13/2019,1800 - 1900,21,51
11/13/2019,1900 - 2000,17,34
11/13/2019,2000 - 2100,15,35
11/14/2019,0800 - 0900,36,85
11/14/2019,0900 - 1000,44,77
11/14/2019,1000 - 1100,44,73
11/14/2019,1100 - 1200,25,51
11/14/2019,1200 - 1300,46,99
11/14/2019,1300 - 1400,32,78
11/14/2019,1400 - 1500,16,37
11/14/2019,1600 - 1700,15,32
11/14/2019,1700 - 1800,32,80
11/14/2019,1800 - 1900,33,71
11/14/2019,1900 - 2000,28,58
11/14/2019,2100 - 2200,14,32
11/14/2019,2300 - 0000,9,19
11/14/2019,0500 - 0600,27,62
11/14/2019,0600 - 0700,41,123
11/14/2019,0700 - 0800,35,101
11/14/2019,0800 - 0900,31,83
11/14/2019,0900 - 1000,24,63
11/14/2019,1000 - 1100,11,20
11/14/2019,1100 - 1200,10,21
11/14/2019,1200 - 1300,23,73
11/14/2019,1300 - 1400,19,46
11/14/2019,1400 - 1500,17,52
11/14/2019,1500 - 1600,24,58
11/14/2019,1600 - 1700,18,38
11/14/2019,1700 - 1800,14,34
11/14/2019,1800 - 1900,18,43
11/14/2019,1900 - 2000,12,43
11/14/2019,2000 - 2100,11,26
11/15/2019,0000 - 0100,14,25
11/15/2019,0900 - 1000,40,73
11/15/2019,1000 - 1100,21,34
11/15/2019,1100 - 1200,29,67
11/15/2019,1200 - 1300,31,70
11/15/2019,1300 - 1400,67,139
11/15/2019,1400 - 1500,64,124
11/15/2019,1700 - 1800,20,87
11/15/2019,1800 - 1900,64,111
11/15/2019,1900 - 2000,70,84
11/15/2019,2000 - 2100,17,36
11/15/2019,2100 - 2200,13,26
11/15/2019,2200 - 2300,10,21
11/15/2019,2300 - 0000,21,32
11/15/2019,0500 - 0600,29,103
11/15/2019,0600 - 0700,55,146
11/15/2019,0700 - 0800,48,143
11/15/2019,0800 - 0900,50,153
11/15/2019,0900 - 1000,43,111
11/15/2019,1000 - 1100,26,85
11/15/2019,1100 - 1200,34,92
11/15/2019,1200 - 1300,28,84
11/15/2019,1300 - 1400,15,29
11/15/2019,1400 - 1500,12,36
11/15/2019,1500 - 1600,18,47
11/15/2019,1600 - 1700,23,57
11/15/2019,1700 - 1800,11,24
11/15/2019,1800 - 1900,10,20
11/15/2019,1900 - 2000,22,59
11/15/2019,2000 - 2100,30,70
11/15/2019,2100 - 2200,13,30
11/16/2019,0900 - 1000,47,115
11/16/2019,1000 - 1100,61,112
11/16/2019,1100 - 1200,44,82
11/16/2019,1200 - 1300,27,67
11/16/2019,1300 - 1400,53,111
11/16/2019,1400 - 1500,49,96
11/16/2019,1600 - 1700,17,31
11/16/2019,1700 - 1800,24,65
11/16/2019,1800 - 1900,37,91
11/16/2019,1900 - 2000,18,45
11/16/2019,2000 - 2100,15,31
11/16/2019,2100 - 2200,15,28
11/16/2019,2200 - 2300,10,20
11/16/2019,0500 - 0600,5,17
11/16/2019,0600 - 0700,40,104
11/16/2019,0700 - 0800,32,78
11/16/2019,0800 - 0900,47,122
11/16/2019,1000 - 1100,13,31
11/16/2019,1100 - 1200,19,48
11/16/2019,1300 - 1400,17,44
11/16/2019,1400 - 1500,35,95
11/16/2019,1500 - 1600,51,99
11/16/2019,1600 - 1700,28,70
11/16/2019,1700 - 1800,11,21
11/16/2019,1800 - 1900,17,45
11/16/2019,1900 - 2000,40,112
11/16/2019,2000 - 2100,31,71
11/16/2019,2100 - 2200,9,21
11/17/2019,0000 - 0100,9,16
11/17/2019,0900 - 1000,38,96
11/17/2019,1000 - 1100,25,45
11/17/2019,1100 - 1200,18,59
11/17/2019,1200 - 1300,29,63
11/17/2019,1300 - 1400,38,93
11/17/2019,1400 - 1500,29,89
11/17/2019,1700 - 1800,27,86
11/17/2019,1800 - 1900,49,88
11/17/2019,2000 - 2100,26,77
11/17/2019,2100 - 2200,27,74
11/17/2019,2200 - 2300,8,17
11/17/2019,2300 - 0000,7,14
11/17/2019,0500 - 0600,16,52
11/17/2019,0600 - 0700,47,139
11/17/2019,0700 - 0800,43,108
11/17/2019,0800 - 0900,40,134
11/17/2019,0900 - 1000,65,156
11/17/2019,1000 - 1100,55,156
11/17/2019,1100 - 1200,49,123
11/17/2019,1200 - 1300,44,117
11/17/2019,1300 - 1400,28,74
11/17/2019,1400 - 1500,34,93
11/17/2019,1500 - 1600,24,66
11/17/2019,1600 - 1700,18,41
11/17/2019,1700 - 1800,13,27
11/17/2019,1800 - 1900,17,42
11/17/2019,1900 - 2000,23,77
11/17/2019,2000 - 2100,35,82
11/17/2019,2100 - 2200,31,41
11/18/2019,0900 - 1000,26,56
11/18/2019,1000 - 1100,21,47
11/18/2019,1100 - 1200,19,40
11/18/2019,1200 - 1300,25,53
11/18/2019,1300 - 1400,59,157
11/18/2019,1400 - 1500,37,96
11/18/2019,1500 - 1600,31,61
11/18/2019,1700 - 1800,18,34
11/18/2019,1800 - 1900,23,79
11/18/2019,1900 - 2000,27,66
11/18/2019,2100 - 2200,16,40
11/18/2019,2300 - 0000,9,18
11/18/2019,0500 - 0600,51,120
11/18/2019,0600 - 0700,39,126
11/18/2019,0700 - 0800,32,85
11/18/2019,0800 - 0900,33,104
11/18/2019,0900 - 1000,45,131
11/18/2019,1000 - 1100,42,90
11/18/2019,1100 - 1200,28,77
11/18/2019,1200 - 1300,20,55
11/18/2019,1300 - 1400,16,51
11/18/2019,1400 - 1500,28,86
11/18/2019,1500 - 1600,27,79
11/18/2019,1600 - 1700,29,69
11/18/2019,1700 - 1800,16,35
11/18/2019,1800 - 1900,18,49
11/18/2019,1900 - 2000,18,54
11/18/2019,2000 - 2100,12,26
11/19/2019,0000 - 0100,7,16
11/19/2019,0800 - 0900,23,53
11/19/2019,0900 - 1000,55,118
11/19/2019,1000 - 1100,39,85
11/19/2019,1100 - 1200,13,26
11/19/2019,1200 - 1300,44,113
11/19/2019,1300 - 1400,39,84
11/19/2019,1400 - 1500,15,31
11/19/2019,1500 - 1600,17,40
11/19/2019,1700 - 1800,17,36
11/19/2019,1800 - 1900,39,103
11/19/2019,1900 - 2000,51,77
11/19/2019,2000 - 2100,14,33
11/19/2019,2100 - 2200,9,22
11/19/2019,2200 - 2300,7,18
11/19/2019,0500 - 0600,22,41
11/19/2019,0600 - 0700,20,49
11/19/2019,0700 - 0800,22,53
11/19/2019,0800 - 0900,26,93
11/19/2019,0900 - 1000,27,85
11/19/2019,1000 - 1100,12,24
11/19/2019,1100 - 1200,29,74
11/19/2019,1200 - 1300,17,41
11/19/2019,1300 - 1400,11,27
11/19/2019,1400 - 1500,13,54
11/19/2019,1500 - 1600,14,40
11/19/2019,1600 - 1700,9,16
11/19/2019,1700 - 1800,24,64
11/19/2019,1800 - 1900,13,40
11/19/2019,1900 - 2000,23,67
11/19/2019,2100 - 2200,12,23
11/20/2019,0000 - 0100,12,27
11/20/2019,0800 - 0900,64,110
11/20/2019,0900 - 1000,45,93
11/20/2019,1000 - 1100,18,39
11/20/2019,1100 - 1200,30,64
11/20/2019,1200 - 1300,31,90
11/20/2019,1300 - 1400,52,117
11/20/2019,1600 - 1700,26,51
11/20/2019,1700 - 1800,34,85
11/20/2019,1800 - 1900,45,110
11/20/2019,1900 - 2000,41,77
11/20/2019,2000 - 2100,12,30
11/20/2019,2100 - 2200,9,20
11/20/2019,2300 - 0000,10,25
11/20/2019,0500 - 0600,10,42
11/20/2019,0600 - 0700,46,143
11/20/2019,0700 - 0800,49,147
11/20/2019,0800 - 0900,33,134
11/20/2019,0900 - 1000,36,108
11/20/2019,1000 - 1100,27,61
11/20/2019,1100 - 1200,27,80
11/20/2019,1200 - 1300,28,65
11/20/2019,1300 - 1400,25,90
11/20/2019,1400 - 1500,37,105
11/20/2019,1500 - 1600,34,87
11/20/2019,1600 - 1700,22,39
11/20/2019,1700 - 1800,11,17
11/20/2019,1800 - 1900,27,92
11/20/2019,1900 - 2000,21,49
11/20/2019,2100 - 2200,21,47
11/21/2019,0800 - 0900,68,139
11/21/2019,1000 - 1100,64,117
11/21/2019,1100 - 1200,66,119
11/21/2019,1200 - 1300,83,172
11/21/2019,1300 - 1400,66,142
11/21/2019,1400 - 1500,54,112
11/21/2019,1500 - 1600,55,81
11/21/2019,1600 - 1700,0,0
11/21/2019,1700 - 1800,29,75
11/21/2019,1800 - 1900,35,78
11/21/2019,1900 - 2000,45,87
11/21/2019,2100 - 2200,18,41
11/21/2019,2200 - 2300,5,10
11/21/2019,2300 - 0000,9,28
11/21/2019,0500 - 0600,8,31
11/21/2019,0600 - 0700,33,99
11/21/2019,0700 - 0800,28,66
11/21/2019,0800 - 0900,18,60
11/21/2019,0900 - 1000,19,38
11/21/2019,1000 - 1100,9,18
11/21/2019,1100 - 1200,20,59
11/21/2019,1200 - 1300,21,52
11/21/2019,1300 - 1400,11,23
11/21/2019,1400 - 1500,24,77
11/21/2019,1500 - 1600,29,83
11/21/2019,1600 - 1700,41,87
11/21/2019,1700 - 1800,15,46
11/21/2019,1800 - 1900,26,61
11/21/2019,1900 - 2000,19,41
11/21/2019,2000 - 2100,11,18
11/21/2019,2100 - 2200,13,24
11/22/2019,0000 - 0100,14,34
11/22/2019,0800 - 0900,46,91
11/22/2019,0900 - 1000,40,73
11/22/2019,1100 - 1200,19,31
11/22/2019,1200 - 1300,32,91
11/22/2019,1300 - 1400,58,116
11/22/2019,1400 - 1500,48,82
11/22/2019,1500 - 1600,29,60
11/22/2019,1600 - 1700,21,38
11/22/2019,1700 - 1800,31,98
11/22/2019,1800 - 1900,46,98
11/22/2019,1900 - 2000,47,109
11/22/2019,2200 - 2300,22,58
11/22/2019,2300 - 0000,11,34
11/22/2019,0000 - 0100,0,0
11/22/2019,0600 - 0700,27,123
11/22/2019,0700 - 0800,20,57
11/22/2019,0800 - 0900,22,54
11/22/2019,0900 - 1000,14,37
11/22/2019,1000 - 1100,7,18
11/22/2019,1100 - 1200,25,81
11/22/2019,1200 - 1300,27,77
11/22/2019,1300 - 1400,18,43
11/22/2019,1400 - 1500,28,94
11/22/2019,1500 - 1600,26,95
11/22/2019,1600 - 1700,46,110
11/22/2019,1700 - 1800,18,29
11/22/2019,1800 - 1900,14,39
11/22/2019,1900 - 2000,19,42
11/22/2019,2000 - 2100,28,79
11/22/2019,2100 - 2200,12,24
11/23/2019,0900 - 1000,43,90
11/23/2019,1000 - 1100,34,59
11/23/2019,1100 - 1200,32,76
11/23/2019,1200 - 1300,54,108
11/23/2019,1300 - 1400,57,119
